d1,d2,d3,d4,covar_learning_rate,sigma,lambda,mu,MedianFitness,MedianNumFuncEvals,SuccessRate
0.333375376776094,0.016886753460858,0.0170976913173217,0.927100757510634,0.8900063065164141,0.6360355356216537,80,5,9.55546838797618e-8,95841.0,0.8
0.439729041785467,0.420382278102916,0.965497270509368,0.687141395948129,0.9059593562678201,2.562858729360134,991,65,8.556937469811958e-8,1.643079e6,1.0
0.384461040386232,0.397819156539626,0.937750866670394,0.141124348685844,0.8976691560579347,2.370718480580277,964,136,9.330744503590349e-8,3.197589e6,1.0
0.970803068031091,0.325752503237454,0.4564283175522,0.783696446744725,0.9856204602046637,1.8483320968724453,502,30,9.753692562452238e-8,1.383513e6,1.0
0.433911670414964,0.646034115286311,0.985678320291918,0.0581114586873446,0.9050867505622446,5.5873055663737485,1010,173,7.988608698268366e-6,4.168271e6,0.2
0.518609971574042,0.250896286582574,0.217802075593499,0.465634439797141,0.9177914957361063,1.4272356339884793,273,23,8.81873783021359e-8,355447.0,1.0
0.0682669664511923,0.274099673952442,0.716860352037475,0.169873610124923,0.8502400449676788,1.54632494293387,752,100,9.73648023176261e-8,2.502657e6,0.8
0.70483128388878,0.469982422415633,0.330356551769655,0.451948222268838,0.9457246925833169,3.041759576307289,381,33,9.016036009171635e-8,628651.0,1.0
0.0519248362747021,0.139237412166549,0.0988829197594896,0.327885206281207,0.8477887254412053,0.9705264339361594,159,17,9.088531935750748e-8,302578.0,0.8
0.45358264836017,0.677417526508216,0.106183975274907,0.9945950306335,0.9080373972540254,6.226980993666823,166,9,7.95644596890348e-8,142263.0,1.0
0.193195303580724,0.441216394354124,0.235439001610503,0.674522896645358,0.8689792955371086,2.754075500744515,290,20,8.334987080150121e-8,308851.0,1.0
0.998599580401788,0.189945785531309,0.873653690937208,0.620176640015561,0.9897899370602682,1.156298410601278,903,64,0.0034222226615363434,3.556918e6,0.0
0.606779100641143,0.0102176008280367,0.304863910564454,0.121878342494601,0.9310168650961714,0.621552262450856,357,53,9.817554654731542e-8,847162.0,0.8
0.563978354830761,0.205493330756435,0.854369426553603,0.485512101236964,0.9245967532246141,1.2200882551287513,884,72,8.884706371801352e-8,1.786565e6,1.0
0.106269051978597,0.362155394979054,0.981711362443166,0.601086571747437,0.8559403577967896,2.095966528225498,1006,72,9.324680559980795e-8,1.678009e6,1.0
0.273330063903704,0.00210312214214355,0.876143903022166,0.174792937359307,0.8809995095855556,0.6043742237100963,905,119,9.109409808452856e-8,2.737626e6,1.0
0.503810337778414,0.0334788172296248,0.0224832387513015,0.511483962474158,0.9155715506667621,0.6735494350922212,86,7,9.5738705414281e-8,90387.0,1.0
0.0704862446431071,0.549435895771021,0.849874985667411,0.471150126189459,0.850572936696466,4.00225811655209,880,73,8.22267632554375e-8,1.635921e6,1.0
0.639234247298446,0.511745024638949,0.16647907187813,0.0320519355451688,0.9358851370947668,3.513733241970684,224,41,9.512883729498295e-8,570305.0,1.0
0.719496120671975,0.0879455484892242,0.901205905922689,0.243947638452519,0.9479244181007962,0.8129607404365281,929,108,0.0001493215502242692,2.979304e6,0.0
0.977732713407604,0.429896973626455,0.0583730878168717,0.307075515815523,0.9866599070111406,2.648480079977703,120,13,9.571069990463007e-8,317881.0,1.0
0.155629569885787,0.198699615870137,0.41693580039544,0.789837417467497,0.863344435482868,1.1917925716917805,464,28,8.138848036847087e-8,509937.0,1.0
0.981266951792641,0.610164752320852,0.0277231443987694,0.869928672192618,0.9871900427688961,4.93626400446659,91,6,8.864632200267659e-8,168806.0,1.0
0.95051867810078,0.289328637096332,0.0692688907578122,0.69736982237082,0.982577801715117,1.629837124759332,130,9,9.66816286471199e-8,229191.0,1.0
0.651768234787742,0.347616578998277,0.705419964805478,0.884493062456604,0.9377652352181612,1.9933158444178838,741,41,9.186952771478571e-8,1.130767e6,1.0
0.0554014345537871,0.54313385622343,0.104527207631618,0.460421787697123,0.848310215183068,3.9160843234560687,164,14,8.828864636362096e-8,221565.0,1.0
0.171447850186378,0.52669931532233,0.633074608222814,0.201664805008331,0.8657171775279566,3.699987214712354,672,84,8.798334950704088e-8,1.654465e6,1.0
0.0934528464067262,0.744420462354319,0.786088106674142,0.638089898211183,0.8540179269610089,7.848414724988705,819,57,8.539391360998986e-8,1.235053e6,1.0
0.0637879998190329,0.865584512314526,0.222171180491569,0.475543474481674,0.8495681999728549,11.926912107999492,277,23,8.321929608537935e-8,374228.0,1.0
0.869590868451633,0.709762863874203,0.913766026616795,0.904966209396953,0.9704386302677449,6.962986388391727,941,51,9.734182431869241e-8,2.187826e6,1.0
0.686391686805291,0.711227368346881,0.676896834996296,0.338054607055383,0.9429587530207937,6.998295926595144,714,71,9.410638057919394e-8,1.765723e6,1.0
0.989500411802437,0.761301185564371,0.551207422089064,0.667982261135476,0.9884250617703656,8.319611158409106,593,40,9.794048064611466e-8,2.176904e6,1.0
0.248496358353877,0.697884450380225,0.820752866398543,0.214733506704215,0.8772744537530816,6.683099482687859,852,104,9.63549928065275e-8,2.288473e6,0.8
0.11708383760415,0.733314046225278,0.210549341043225,0.647209195963806,0.8575625756406224,7.553049305275623,266,19,9.515664795181583e-8,294463.0,1.0
0.93204004768515,0.970114516875474,0.260684848657111,0.972554742809152,0.9798060071527726,17.112876876182625,314,17,9.500232355418667e-8,557979.0,1.0
0.186159694119124,0.686697254492901,0.40096937204944,0.962550133924233,0.8679239541178686,6.429795081592162,449,24,7.88642842673878e-8,443613.0,1.0
0.0491422704386059,0.807803476747358,0.956136432401836,0.191270497414516,0.8473713405657909,9.769142970400718,982,125,1.5713771436346453,2.310647e6,0.0
0.584237593580037,0.748373016028199,0.368177171618445,0.0473512069089338,0.9276356390370055,7.956293114786672,417,74,9.022003649676786e-8,1.264345e6,1.0
0.310915274252184,0.716322113377973,0.924403348136693,0.922030731830746,0.8866372911378275,7.122532186032345,951,51,8.273318336108375e-8,1.198261e6,1.0
0.813142752615968,0.829872893388383,0.129840729504358,0.501169281383045,0.9619714128923952,10.542912216533406,189,16,8.244801585236552e-8,275185.0,1.0
0.0377441360673402,0.871948478327831,0.443111694344552,0.857437736071879,0.845661620410101,12.191972316565051,489,28,9.076952867866447e-8,603916.0,0.8
0.994111312571913,0.7570536566386,0.685697462558746,0.0783334800030571,0.989116696885787,8.19844967846022,722,117,2.529917211611308,2.136399e6,0.0
0.966621488644742,0.700783925357973,0.493508023290196,0.997573122966569,0.9849932232967114,6.750363168262567,538,27,9.699497902067924e-8,1.346077e6,1.0
0.631825992857339,0.45687340431381,0.168548628118588,0.642248127582716,0.9347738989286009,2.907109275878299,226,16,6.577284524678208e-8,247019.0,1.0
0.35107141922228,0.219939096436137,0.201973969712853,0.34715368375415,0.8926607128833419,1.2825074454495038,258,26,9.052149217195839e-8,350881.0,0.8
0.880823074395303,0.0286072111641988,0.145783909471938,0.165567731137853,0.9721234611592955,0.662311151035937,204,28,9.707726558120202e-8,541213.0,0.8
0.996541005352046,0.0419495927600656,0.127146299998276,0.739232018995099,0.989481150802807,0.693546588038257,186,12,9.393791829243075e-8,442681.0,1.0
0.891642621258507,0.78902473932365,0.171549939499237,0.11980140608619,0.973746393188776,9.155632653074191,229,34,9.875789074738397e-8,702344.0,1.0
0.657557476962684,0.0541758995933924,0.0824341271445155,0.964969349625753,0.9386336215444026,0.7234609590757768,143,8,9.073658642651226e-8,119692.0,1.0
0.79730291765416,0.94639225587016,0.0345133589080069,0.784311769305496,0.9595954376481239,15.766657524236583,97,6,8.961928590632519e-8,96516.0,0.8
0.0300222266872879,0.846955371056683,0.158976780468365,0.650128267683322,0.8445033340030932,11.183669053360358,217,15,8.94264894070596e-8,238701.0,1.0
0.0395891415630467,0.6388827405544,0.176167290273588,0.0254604697960895,0.8459383712344569,5.450989697671419,233,44,0.08458003454986684,3.480788e6,0.2
0.509439534301637,0.107363260558341,0.483460954973707,0.0748276815924328,0.9164159301452455,0.8693529681291048,528,87,9.051713038880129e-8,1.346401e6,1.0
0.558621531524695,0.619715308350278,0.524110648663482,0.409164256687509,0.9237932297287043,5.101809203439605,567,51,8.922108836901287e-8,1.041013e6,1.0
0.691197673388524,0.270424422072247,0.386063495513517,0.0552489500062074,0.9436796510082786,1.5268201522329046,435,75,9.697505228366654e-8,1.427671e6,1.0
0.619711783070816,0.121657608087407,0.548525163070299,0.722410564831225,0.9329567674606224,0.9133509030665972,591,38,9.432673650699402e-8,901276.0,1.0
0.92560681868461,0.772582869520411,0.38453504996025,0.620156589887338,0.9788410228026915,8.650188165328887,433,31,9.628909006679162e-8,1.059119e6,1.0
0.685077508591348,0.852546766677406,0.54235992633272,0.00267361406004056,0.9427616262887022,11.401747011492228,585,117,9.674525312529698e-8,2.572246e6,1.0
0.937976860477356,0.966094172378071,0.32795614395407,0.281210437401896,0.9806965290716034,16.876893465943073,379,42,9.759378589891732e-8,1.302624e6,1.0
0.629699278838234,0.103073734117206,0.398416149123805,0.483516165126348,0.934454891825735,0.8565680113167138,446,37,9.161281277398604e-8,713601.0,1.0
0.989563206651947,0.973378081008559,0.238871645736508,0.528139909730526,0.9884344809977921,17.306863639676486,293,23,9.928324980829568e-8,902734.0,1.0
0.980600790050812,0.476987271661637,0.56251267412561,0.393071333707776,0.9870901185076217,3.1162490411062103,604,56,9.910961341538684e-8,2.740953e6,1.0
0.461181285517523,0.468447499285685,0.59228192296112,0.661166194787947,0.9091771928276284,3.0256765497687117,633,43,9.497880855979061e-8,900127.0,0.8
0.0816513791878242,0.513573849993991,0.244222565336386,0.245020999165718,0.8522477068781736,3.535998119485682,298,35,9.353072126469781e-8,566499.0,1.0
0.260485602532281,0.12607824011473,0.505545375280781,0.277453974264208,0.8790728403798421,0.9274032436960844,549,60,7.919850280124874e-8,1.069453e6,1.0
0.444254928290611,0.29378949569189,0.262062104860088,0.0119916136900429,0.9066382392435917,1.655142894387654,316,62,8.758058413356997e-8,877849.0,1.0
0.0261963605612982,0.955131897751708,0.44809346173075,0.0786604300281033,0.8439294540841947,16.2498402936326,494,80,0.23099439091514362,2.538173e6,0.0
0.502728073456092,0.0120907167613041,0.21349635805469,0.732219539673533,0.9154092110184138,0.6255864385480511,269,17,8.226242271120177e-8,266580.0,1.0
0.417019383214647,0.692115673514782,0.394333800064633,0.567215878331335,0.902552907482197,6.551258869047483,443,33,8.74799324542269e-8,575015.0,1.0
0.990830994162243,0.015758752701804,0.41274641277967,0.236724074408412,0.9886246491243365,0.633562376871295,460,54,9.936727723261909e-8,2.351981e6,0.6
0.494893356310204,0.0936016259843018,0.586779828446452,0.410903093622765,0.9142340034465306,0.8289983943015381,627,57,8.297458093081949e-8,1.160578e6,1.0
0.159197492578533,0.133654741659993,0.273729006195208,0.041320709871361,0.86387962388678,0.9519921403739334,327,59,9.827920251258074e-8,1.131748e6,1.0
0.846009309486253,0.171984668509103,0.288393750679679,0.339235498018097,0.9669013964229379,1.0867465074585825,341,34,9.5132733702211e-8,823857.0,1.0
0.201735156131908,0.961924785582814,0.278483601183398,0.180214360778919,0.8702602734197862,16.63559844757482,331,43,9.146649149436696e-8,674579.0,1.0
0.820081797371386,0.0598434927174821,0.673573006154038,0.993373617649777,0.9630122696057078,0.7377623520738968,711,36,9.485170865082243e-8,1.247806e6,1.0
0.566226542763179,0.93624403623282,0.216339281434193,0.110565232968656,0.9249339814144768,15.223597910415966,272,41,9.41524518512664e-8,581809.0,1.0
0.0157732614071574,0.00595886149443686,0.845009581947234,0.43898585301009,0.8423659892110735,0.6124766588474596,875,76,9.317532238373711e-8,1.588126e6,0.8
0.114627316751285,0.980568997149821,0.746679756497033,0.212387591397855,0.8571940975126927,17.74208869903649,781,96,0.002610219161368735,2.072775e6,0.4
0.396003867370309,0.557071736458456,0.81574294479331,0.47080977026606,0.8994005801055464,4.109214908288308,847,71,8.00929858536664e-8,1.537306e6,1.0
0.205375958192162,0.161056863801787,0.851387205419596,0.507292242482072,0.8708063937288243,1.0464935262680926,881,70,7.352645377904508e-8,1.515321e6,1.0
0.185351646041963,0.118751883336809,0.760303420826094,0.285536176214227,0.8678027469062944,0.9042303408135387,794,86,7.995197093862913e-8,1.647551e6,0.8
0.723314440168906,0.194820050194394,0.725309172925772,0.572708051127847,0.9484971660253358,1.1759296089206195,760,56,9.355771706119521e-8,1.554201e6,1.0
0.760791029918473,0.889319773938041,0.919734651996987,0.4208463033312,0.9541186544877709,12.945860153824066,947,84,0.18836852917327018,1.965973e6,0.0
0.524183156142244,0.0855788225366268,0.978893478653627,0.359060473302379,0.9186274734213365,0.8063423762893748,1004,97,0.19334177749684356,1.936717e6,0.0
0.815958213777048,0.0617100063362159,0.891362483759876,0.499167020746972,0.9623937320665572,0.7425338554727476,920,74,0.22803728015142125,1.920041e6,0.0
0.908394054737873,0.374001727617579,0.974664218566613,0.039967281856807,0.976259108210681,2.183503245643969,1000,179,5.231444222414524,1.891001e6,0.0
0.0245088512299117,0.284963726274436,0.71751270052162,0.70064691276988,0.8436763276844867,1.6054502044749093,753,49,8.920332361726002e-8,1.033117e6,1.0
0.0930921160813887,0.296041725311661,0.900425651930273,0.858861986733973,0.8539638174122083,1.6680683355363048,928,52,8.414182956222693e-8,1.224961e6,0.8
0.40242813793011,0.266083807430696,0.864516552009154,0.976935587794287,0.9003642206895165,1.5041008667687197,894,46,8.504624644529475e-8,1.057603e6,1.0
0.604456182323629,0.54415707916487,0.798866145525826,0.68896210133913,0.9306684273485444,3.9299485898493027,831,55,8.955398208223366e-8,1.412701e6,1.0
0.14914418256958,0.809055054787314,0.766585053963354,0.967849237059709,0.8623716273854369,9.811464403882665,800,41,8.695697592815056e-8,896801.0,1.0
0.918076777841197,0.187434070423478,0.682494567462709,0.778507483243011,0.9777115166761795,1.146310725761055,719,44,4.845712247337e-5,1.791749e6,0.2
0.438157180231065,0.139345462437486,0.753310149976751,0.627093842497561,0.9057235770346597,0.9708886946318671,787,55,9.513901368044568e-8,1.226147e6,1.0
0.254389272189001,0.911638591523515,0.751179549890803,0.539187620714074,0.8781583908283501,13.983282693470004,785,60,9.679797036606469e-8,1.269346e6,1.0
0.315704012778588,0.938229931283276,0.0604672606091481,0.368226656166371,0.8873556019167882,15.328376082704512,122,12,9.000509953198964e-8,147255.0,1.0
0.367410791005241,0.568797186407028,0.00020439479034394,0.606252136911498,0.8951116186507861,4.279046736930968,64,5,9.954506573013347e-8,83329.0,0.6
