

RunID,N,Sampler,Utilities,Mu,Lambda,NumFuncEvals,Time,Fitness
1,8,EigenCovarSampler,linear_utilities,13,256,1024,0.003121899,27.627124225502772
1,8,EigenCovarSampler,linear_utilities,26,256,1024,0.004319681,14.379104738244006
1,8,EigenCovarSampler,linear_utilities,51,256,1024,0.004133537,49.98457992855829
1,8,EigenCovarSampler,linear_utilities,102,256,1024,0.003508876,127.52671049536907
1,8,EigenCovarSampler,linear_utilities,128,256,1024,0.003629229,123.59904279544394
1,8,CholeskyCovarSampler,linear_utilities,1,8,1000,0.007989722,117.60452826376475
1,8,CholeskyCovarSampler,linear_utilities,1,8,1000,0.023557057,7.523539705153321
1,8,CholeskyCovarSampler,linear_utilities,2,8,1000,0.007621867,5.943380431665092
1,8,CholeskyCovarSampler,linear_utilities,3,8,1000,0.006959701,5.916579496027513
1,8,CholeskyCovarSampler,linear_utilities,4,8,1000,0.008001394,6.424743100562637
1,8,CholeskyCovarSampler,linear_utilities,1,10,1000,0.007398182,1.361532886046776
1,8,CholeskyCovarSampler,linear_utilities,1,10,1000,0.007710958,4.580573914352613
1,8,CholeskyCovarSampler,linear_utilities,2,10,1000,0.003928589,17.2849252383931
1,8,CholeskyCovarSampler,linear_utilities,4,10,1000,0.003805645,6.209098729843512
1,8,CholeskyCovarSampler,linear_utilities,5,10,1000,0.021308044,7.3981673102153485
1,8,CholeskyCovarSampler,linear_utilities,2,32,1024,0.004712534,6.000314726384843
1,8,CholeskyCovarSampler,linear_utilities,3,32,1024,0.004503172,5.598410784231892
1,8,CholeskyCovarSampler,linear_utilities,6,32,1024,0.004538445,6.556846276625747
1,8,CholeskyCovarSampler,linear_utilities,13,32,1024,0.00540666,6.595041853592022
1,8,CholeskyCovarSampler,linear_utilities,16,32,1024,0.004681311,7.632413611438947
1,8,CholeskyCovarSampler,linear_utilities,13,256,1024,0.003160262,33.28358435442601
1,8,CholeskyCovarSampler,linear_utilities,26,256,1024,0.002720751,22.789576412929296
1,8,CholeskyCovarSampler,linear_utilities,51,256,1024,0.002630891,28.762675724639642
1,8,CholeskyCovarSampler,linear_utilities,102,256,1024,0.002774361,36.14063018704204
1,8,CholeskyCovarSampler,linear_utilities,128,256,1024,0.003367725,312.87390686042966
1,8,EigenCovarSampler,log_utilities,1,8,1000,0.025631834,4.318549638935443
1,8,EigenCovarSampler,log_utilities,1,8,1000,0.013145447,0.010951042003884413
1,8,EigenCovarSampler,log_utilities,2,8,1000,0.012844765,5.967059813411834
1,8,EigenCovarSampler,log_utilities,3,8,1000,0.012191583,6.354723545841593
1,8,EigenCovarSampler,log_utilities,4,8,1000,0.014274933,6.1201471811283525
1,8,EigenCovarSampler,log_utilities,1,10,1000,0.011327897,5.8385561096655465
1,8,EigenCovarSampler,log_utilities,1,10,1000,0.023902131,3.508531305027737
1,8,EigenCovarSampler,log_utilities,2,10,1000,0.008197542,4.642625213585884
1,8,EigenCovarSampler,log_utilities,4,10,1000,0.0118526,7.622829044151913
1,8,EigenCovarSampler,log_utilities,5,10,1000,0.010552756,2.475221370535086
1,8,EigenCovarSampler,log_utilities,2,32,1024,0.007294597,4.0699690597350715
1,8,EigenCovarSampler,log_utilities,3,32,1024,0.007242774,5.691620884986618
1,8,EigenCovarSampler,log_utilities,6,32,1024,0.004003469,5.943484405595999
1,8,EigenCovarSampler,log_utilities,13,32,1024,0.006077899,6.695429376886682
1,8,EigenCovarSampler,log_utilities,16,32,1024,0.004387677,5.513115951184512
1,8,EigenCovarSampler,log_utilities,13,256,1024,0.00341537,19.962553891224353
1,8,EigenCovarSampler,log_utilities,26,256,1024,0.001894781,15.4311935711293
1,8,EigenCovarSampler,log_utilities,51,256,1024,0.001975807,37.07300453149106
1,8,EigenCovarSampler,log_utilities,102,256,1024,0.003518451,76.67562311284536
1,8,EigenCovarSampler,log_utilities,128,256,1024,0.017794,28.963414177142052
1,8,CholeskyCovarSampler,log_utilities,1,8,1000,0.008016975,5.7710656209639755
1,8,CholeskyCovarSampler,log_utilities,1,8,1000,0.00828881,149.15073805691065
1,8,CholeskyCovarSampler,log_utilities,2,8,1000,0.00409598,7.603758635181354
1,8,CholeskyCovarSampler,log_utilities,3,8,1000,0.021160241,7.492044402346593
1,8,CholeskyCovarSampler,log_utilities,4,8,1000,0.00430504,7.436446525529299
1,8,CholeskyCovarSampler,log_utilities,1,10,1000,0.003734001,4.515936084720719
1,8,CholeskyCovarSampler,log_utilities,1,10,1000,0.006972757,5.381441075093368
1,8,CholeskyCovarSampler,log_utilities,2,10,1000,0.006581127,4.927741739300908
1,8,CholeskyCovarSampler,log_utilities,4,10,1000,0.00377237,3.3389687275847564
1,8,CholeskyCovarSampler,log_utilities,5,10,1000,0.006528941,5.755183061393436
1,8,CholeskyCovarSampler,log_utilities,2,32,1024,0.002606032,5.273100379045365
1,8,CholeskyCovarSampler,log_utilities,3,32,1024,0.002844884,5.3959587621527465
1,8,CholeskyCovarSampler,log_utilities,6,32,1024,0.004396172,5.435927898578268
1,8,CholeskyCovarSampler,log_utilities,13,32,1024,0.002575055,6.971755961129859
1,8,CholeskyCovarSampler,log_utilities,16,32,1024,0.002512754,6.44114687614453
1,8,CholeskyCovarSampler,log_utilities,13,256,1024,0.003010073,14.933738691287175
1,8,CholeskyCovarSampler,log_utilities,26,256,1024,0.012403083,12.065372122644533
1,8,CholeskyCovarSampler,log_utilities,51,256,1024,0.002930367,20.665021545590456
1,8,CholeskyCovarSampler,log_utilities,102,256,1024,0.00380052,51.790469691957504
1,8,CholeskyCovarSampler,log_utilities,128,256,1024,0.003002604,60.89778707427867
1,8,EigenCovarSampler,linear_utilities,1,8,10000,0.100567019,1.6465185919730476e-11
1,8,EigenCovarSampler,linear_utilities,1,8,10000,0.123596836,1.9645631098235922e-5
1,8,EigenCovarSampler,linear_utilities,2,8,10000,0.105612452,0.48446155734047897
1,8,EigenCovarSampler,linear_utilities,3,8,10000,0.101621237,1.880342089449944
1,8,EigenCovarSampler,linear_utilities,4,8,10000,0.093593066,4.982844184343664
1,8,EigenCovarSampler,linear_utilities,1,10,10000,0.113194443,3.3361889142756163e-21
1,8,EigenCovarSampler,linear_utilities,1,10,10000,0.119191266,2.4118298865062976e-6
1,8,EigenCovarSampler,linear_utilities,2,10,10000,0.116855734,1.708614160248436
1,8,EigenCovarSampler,linear_utilities,4,10,10000,0.096694365,0.2951009135708524
1,8,EigenCovarSampler,linear_utilities,5,10,10000,0.096553507,7.106373491814127
1,8,EigenCovarSampler,linear_utilities,2,32,10016,0.051966981,4.619869698504523
1,8,EigenCovarSampler,linear_utilities,3,32,10016,0.062887196,0.7879734291000704
1,8,EigenCovarSampler,linear_utilities,6,32,10016,0.068656022,3.674454095218433
1,8,EigenCovarSampler,linear_utilities,13,32,10016,0.048238906,6.4739305550643165
1,8,EigenCovarSampler,linear_utilities,16,32,10016,0.067882803,5.726909245391315
1,8,EigenCovarSampler,linear_utilities,13,256,10240,0.039250514,5.515082687390294
1,8,EigenCovarSampler,linear_utilities,26,256,10240,0.043257154,6.310226737711536
1,8,EigenCovarSampler,linear_utilities,51,256,10240,0.044983779,6.363685054618746
1,8,EigenCovarSampler,linear_utilities,102,256,10240,0.036274244,6.795129753029661
1,8,EigenCovarSampler,linear_utilities,128,256,10240,0.041760689,6.772390781982919
1,8,CholeskyCovarSampler,linear_utilities,1,8,10000,0.058670532,9.177960803190882e-10
1,8,CholeskyCovarSampler,linear_utilities,1,8,10000,0.074240845,0.398166927368012
1,8,CholeskyCovarSampler,linear_utilities,2,8,10000,0.076022318,0.0435281401742349
1,8,CholeskyCovarSampler,linear_utilities,3,8,10000,0.057230588,2.222291050520778
1,8,CholeskyCovarSampler,linear_utilities,4,8,10000,0.06227022,5.145711069677356
1,8,CholeskyCovarSampler,linear_utilities,1,10,10000,0.078410409,5.128301687716305e-18
1,8,CholeskyCovarSampler,linear_utilities,1,10,10000,0.062351258,1.0488971929730565e-24
1,8,CholeskyCovarSampler,linear_utilities,2,10,10000,0.089030341,0.0885596859717338
1,8,CholeskyCovarSampler,linear_utilities,4,10,10000,0.055563553,5.071578677479353
1,8,CholeskyCovarSampler,linear_utilities,5,10,10000,0.059972015,6.1365802878884
1,8,CholeskyCovarSampler,linear_utilities,2,32,10016,0.04696617,0.20986229140716178
1,8,CholeskyCovarSampler,linear_utilities,3,32,10016,0.05305636,0.7543527470669726
1,8,CholeskyCovarSampler,linear_utilities,6,32,10016,0.049113891,3.4264618497798645
1,8,CholeskyCovarSampler,linear_utilities,13,32,10016,0.041658409,7.355558230952571
1,8,CholeskyCovarSampler,linear_utilities,16,32,10016,0.050010874,6.401187261459199
1,8,CholeskyCovarSampler,linear_utilities,13,256,10240,0.036912223,5.594067810254953
1,8,CholeskyCovarSampler,linear_utilities,26,256,10240,0.024178517,6.921106089512398
1,8,CholeskyCovarSampler,linear_utilities,51,256,10240,0.022253969,6.871120420394532
1,8,CholeskyCovarSampler,linear_utilities,102,256,10240,0.023512056,6.885854997723499
1,8,CholeskyCovarSampler,linear_utilities,128,256,10240,0.03909188,6.59557687381467
1,8,EigenCovarSampler,log_utilities,1,8,10000,0.11288183,0.004446406086342555
1,8,EigenCovarSampler,log_utilities,1,8,10000,0.11617116,4.898839019934999e-16
1,8,EigenCovarSampler,log_utilities,2,8,10000,0.125424529,2.6605098367346358e-6
1,8,EigenCovarSampler,log_utilities,3,8,10000,0.112762914,0.1586930048760518
1,8,EigenCovarSampler,log_utilities,4,8,10000,0.108595253,2.576036923180798
1,8,EigenCovarSampler,log_utilities,1,10,10000,0.099088373,6.236776792292151e-13
1,8,EigenCovarSampler,log_utilities,1,10,10000,0.103878321,2.559808411154027e-11
1,8,EigenCovarSampler,log_utilities,2,10,10000,0.089224177,2.5188706563524704e-8
1,8,EigenCovarSampler,log_utilities,4,10,10000,0.097511358,0.16390697804134477
1,8,EigenCovarSampler,log_utilities,5,10,10000,0.099944748,4.154799532369745
1,8,EigenCovarSampler,log_utilities,2,32,10016,0.050638196,3.985919803441593
1,8,EigenCovarSampler,log_utilities,3,32,10016,0.051792806,0.22016071796632702
1,8,EigenCovarSampler,log_utilities,6,32,10016,0.054266602,0.9105064256307556
1,8,EigenCovarSampler,log_utilities,13,32,10016,0.061176546,4.596521536703106
1,8,EigenCovarSampler,log_utilities,16,32,10016,0.064382669,4.610161630382193
1,8,EigenCovarSampler,log_utilities,13,256,10240,0.033349899,5.538972657830469
1,8,EigenCovarSampler,log_utilities,26,256,10240,0.044531998,5.447339114057101
1,8,EigenCovarSampler,log_utilities,51,256,10240,0.042171541,6.677632445519269
1,8,EigenCovarSampler,log_utilities,102,256,10240,0.04199355,5.581090426069689
1,8,EigenCovarSampler,log_utilities,128,256,10240,0.041923327,6.159004412093559
1,8,CholeskyCovarSampler,log_utilities,1,8,10000,0.059034586,0.36042367954888443
1,8,CholeskyCovarSampler,log_utilities,1,8,10000,0.090741447,0.0
1,8,CholeskyCovarSampler,log_utilities,2,8,10000,0.05689881,3.98588776959949
1,8,CholeskyCovarSampler,log_utilities,3,8,10000,0.072097118,0.08412694775960228
1,8,CholeskyCovarSampler,log_utilities,4,8,10000,0.097036405,4.037240115319625
1,8,CholeskyCovarSampler,log_utilities,1,10,10000,0.065716131,5.112421232304229e-24
1,8,CholeskyCovarSampler,log_utilities,1,10,10000,0.05343203,2.108845898285142e-23
1,8,CholeskyCovarSampler,log_utilities,2,10,10000,0.053646846,6.534029472532617e-17
1,8,CholeskyCovarSampler,log_utilities,4,10,10000,0.063602879,0.4342910766893856
1,8,CholeskyCovarSampler,log_utilities,5,10,10000,0.054108315,2.5750436990691363
1,8,CholeskyCovarSampler,log_utilities,2,32,10016,0.043112623,1.3188790204991092
1,8,CholeskyCovarSampler,log_utilities,3,32,10016,0.044869821,0.6124168557027958
1,8,CholeskyCovarSampler,log_utilities,6,32,10016,0.034913861,1.1840759086165136
1,8,CholeskyCovarSampler,log_utilities,13,32,10016,0.052784419,4.379552437067053
1,8,CholeskyCovarSampler,log_utilities,16,32,10016,0.042158363,4.420361976020722
1,8,CholeskyCovarSampler,log_utilities,13,256,10240,0.037057631,4.566320640704427
1,8,CholeskyCovarSampler,log_utilities,26,256,10240,0.040111914,6.648390413767137
1,8,CholeskyCovarSampler,log_utilities,51,256,10240,0.044405436,6.585144934266179
1,8,CholeskyCovarSampler,log_utilities,102,256,10240,0.036825103,7.016241857083793
1,8,CholeskyCovarSampler,log_utilities,128,256,10240,0.037013297,6.15167372521936
1,8,EigenCovarSampler,linear_utilities,1,8,100000,1.110477104,3.5252221702063965e-30
1,8,EigenCovarSampler,linear_utilities,1,8,100000,1.084350923,9.121204216617949e-30
1,8,EigenCovarSampler,linear_utilities,2,8,100000,1.104168259,0.0
1,8,EigenCovarSampler,linear_utilities,3,8,100000,1.174857055,3.9858877695994903
1,8,EigenCovarSampler,linear_utilities,4,8,100000,1.080818478,0.2606616213977333
1,8,EigenCovarSampler,linear_utilities,1,10,100000,0.920469391,8.82538137716007e-30
1,8,EigenCovarSampler,linear_utilities,1,10,100000,0.971024474,1.232595164407831e-29
1,8,EigenCovarSampler,linear_utilities,2,10,100000,0.996173581,3.9858877695994885
1,8,EigenCovarSampler,linear_utilities,4,10,100000,0.991070491,6.175301773683233e-30
1,8,EigenCovarSampler,linear_utilities,5,10,100000,0.921552684,0.6639772963102608
1,8,EigenCovarSampler,linear_utilities,2,32,100000,0.569754822,0.0
1,8,EigenCovarSampler,linear_utilities,3,32,100000,0.599510945,3.985887769599489
1,8,EigenCovarSampler,linear_utilities,6,32,100000,0.570842936,6.101346063818763e-30
1,8,EigenCovarSampler,linear_utilities,13,32,100000,0.550472405,1.291876365208011
1,8,EigenCovarSampler,linear_utilities,16,32,100000,0.554243739,4.080677235106891
1,8,EigenCovarSampler,linear_utilities,13,256,100096,0.372615708,0.6297587147445523
1,8,EigenCovarSampler,linear_utilities,26,256,100096,0.402182999,3.8715429332919746
1,8,EigenCovarSampler,linear_utilities,51,256,100096,0.354672511,4.474284171269078
1,8,EigenCovarSampler,linear_utilities,102,256,100096,0.417296245,5.5041226022529575
1,8,EigenCovarSampler,linear_utilities,128,256,100096,0.374272398,6.3025228132044795
1,8,CholeskyCovarSampler,linear_utilities,1,8,100000,0.784733423,0.0
1,8,CholeskyCovarSampler,linear_utilities,1,8,100000,0.841589522,0.0
1,8,CholeskyCovarSampler,linear_utilities,2,8,100000,0.678969905,2.1262266586035084e-29
1,8,CholeskyCovarSampler,linear_utilities,3,8,100000,0.677736143,1.6516775203064935e-29
1,8,CholeskyCovarSampler,linear_utilities,4,8,100000,0.717656185,0.1632300058885206
1,8,CholeskyCovarSampler,linear_utilities,1,10,100000,0.705209261,0.0
1,8,CholeskyCovarSampler,linear_utilities,1,10,100000,0.67954654,3.9858877695994894
1,8,CholeskyCovarSampler,linear_utilities,2,10,100000,0.573064518,0.0
1,8,CholeskyCovarSampler,linear_utilities,4,10,100000,0.668408374,5.571330143123396e-30
1,8,CholeskyCovarSampler,linear_utilities,5,10,100000,0.653413833,0.7792598897488233
1,8,CholeskyCovarSampler,linear_utilities,2,32,100000,0.46146222,6.175301773683233e-30
1,8,CholeskyCovarSampler,linear_utilities,3,32,100000,0.495976711,0.0
1,8,CholeskyCovarSampler,linear_utilities,6,32,100000,0.46325092,4.942706609275402e-30
1,8,CholeskyCovarSampler,linear_utilities,13,32,100000,0.469885443,1.5918777962993778
1,8,CholeskyCovarSampler,linear_utilities,16,32,100000,0.439944323,4.203425710290349
1,8,CholeskyCovarSampler,linear_utilities,13,256,100096,0.333839354,0.6552142243564767
1,8,CholeskyCovarSampler,linear_utilities,26,256,100096,0.344796728,2.801674534574889
1,8,CholeskyCovarSampler,linear_utilities,51,256,100096,0.345100127,5.629667720297339
1,8,CholeskyCovarSampler,linear_utilities,102,256,100096,0.348925529,5.841592960669002
1,8,CholeskyCovarSampler,linear_utilities,128,256,100096,0.312966507,6.214352423935556
1,8,EigenCovarSampler,log_utilities,1,8,100000,1.165724572,9.121204216617949e-30
1,8,EigenCovarSampler,log_utilities,1,8,100000,1.089701957,1.9228484564762163e-29
1,8,EigenCovarSampler,log_utilities,2,8,100000,1.032961607,0.0
1,8,EigenCovarSampler,log_utilities,3,8,100000,1.06735497,0.0
1,8,EigenCovarSampler,log_utilities,4,8,100000,1.04902366,2.7363612649853847e-30
1,8,EigenCovarSampler,log_utilities,1,10,100000,0.935813979,0.0
1,8,EigenCovarSampler,log_utilities,1,10,100000,1.033567682,0.0
1,8,EigenCovarSampler,log_utilities,2,10,100000,0.909776557,2.5391460386801317e-30
1,8,EigenCovarSampler,log_utilities,4,10,100000,0.977796107,2.070759876205156e-29
1,8,EigenCovarSampler,log_utilities,5,10,100000,0.992903347,5.965760595733902e-30
1,8,EigenCovarSampler,log_utilities,2,32,100000,0.570120265,0.0
1,8,EigenCovarSampler,log_utilities,3,32,100000,0.563596653,0.0
1,8,EigenCovarSampler,log_utilities,6,32,100000,0.541653636,0.0
1,8,EigenCovarSampler,log_utilities,13,32,100000,0.586073881,0.0
1,8,EigenCovarSampler,log_utilities,16,32,100000,0.626165922,1.1105682431314557e-29
1,8,EigenCovarSampler,log_utilities,13,256,100096,0.38717637,0.04692994449376836
1,8,EigenCovarSampler,log_utilities,26,256,100096,0.394602106,0.3923445773475329
1,8,EigenCovarSampler,log_utilities,51,256,100096,0.399108387,2.391449897811401
1,8,EigenCovarSampler,log_utilities,102,256,100096,0.344628143,3.3517188834151104
1,8,EigenCovarSampler,log_utilities,128,256,100096,0.34994301,4.030165726626918
1,8,CholeskyCovarSampler,log_utilities,1,8,100000,0.86773814,3.9858877695994894
1,8,CholeskyCovarSampler,log_utilities,1,8,100000,0.769885005,3.9858877695994894
1,8,CholeskyCovarSampler,log_utilities,2,8,100000,0.659806624,0.0
1,8,CholeskyCovarSampler,log_utilities,3,8,100000,0.625495924,0.0
1,8,CholeskyCovarSampler,log_utilities,4,8,100000,0.676853346,3.0814879110195774e-30
1,8,CholeskyCovarSampler,log_utilities,1,10,100000,0.592660198,4.770143286258306e-30
1,8,CholeskyCovarSampler,log_utilities,1,10,100000,0.67542214,6.101346063818763e-30
1,8,CholeskyCovarSampler,log_utilities,2,10,100000,0.663502232,1.4914401489334754e-30
1,8,CholeskyCovarSampler,log_utilities,4,10,100000,0.672248239,5.17689969051289e-30
1,8,CholeskyCovarSampler,log_utilities,5,10,100000,0.565547134,0.0
1,8,CholeskyCovarSampler,log_utilities,2,32,100000,0.472040006,0.0
1,8,CholeskyCovarSampler,log_utilities,3,32,100000,0.442537465,0.0
1,8,CholeskyCovarSampler,log_utilities,6,32,100000,0.41482272,0.0
1,8,CholeskyCovarSampler,log_utilities,13,32,100000,0.406771248,4.942706609275402e-30
1,8,CholeskyCovarSampler,log_utilities,16,32,100000,0.444925891,6.175301773683233e-30
1,8,CholeskyCovarSampler,log_utilities,13,256,100096,0.362539961,0.087693156335762
1,8,CholeskyCovarSampler,log_utilities,26,256,100096,0.353712182,0.5528071972239574
1,8,CholeskyCovarSampler,log_utilities,51,256,100096,0.357310172,1.6242660846929682
1,8,CholeskyCovarSampler,log_utilities,102,256,100096,0.323033346,4.100350087826818
1,8,CholeskyCovarSampler,log_utilities,128,256,100096,0.34702509,4.247780512844044
1,8,EigenCovarSampler,linear_utilities,1,8,1000000,10.51676607,3.0814879110195774e-30
1,8,EigenCovarSampler,linear_utilities,1,8,1000000,11.827071007,0.0
1,8,EigenCovarSampler,linear_utilities,2,8,1000000,16.3740775,3.9858877695994894
1,8,EigenCovarSampler,linear_utilities,3,8,1000000,17.311730692,1.2449211160519093e-30
1,8,EigenCovarSampler,linear_utilities,4,8,1000000,17.099078873,3.9858877695994908
1,8,EigenCovarSampler,linear_utilities,1,10,1000000,9.417675101,0.0
1,8,EigenCovarSampler,linear_utilities,1,10,1000000,9.416536612,3.5252221702063965e-30
1,8,EigenCovarSampler,linear_utilities,2,10,1000000,12.085639532,0.0
1,8,EigenCovarSampler,linear_utilities,4,10,1000000,13.534514102,4.979684464207637e-30
1,8,EigenCovarSampler,linear_utilities,5,10,1000000,14.343374931,4.64865870685427e-26
1,8,EigenCovarSampler,linear_utilities,2,32,1000000,5.078078311,0.0
1,8,EigenCovarSampler,linear_utilities,3,32,1000000,5.093548091,0.0
1,8,EigenCovarSampler,linear_utilities,6,32,1000000,5.195090533,0.0
1,8,EigenCovarSampler,linear_utilities,13,32,1000000,5.397140687,1.6516775203064935e-29
1,8,EigenCovarSampler,linear_utilities,16,32,1000000,5.431869774,0.014735681463786773
1,8,EigenCovarSampler,linear_utilities,13,256,1000192,3.367207974,0.0
1,8,EigenCovarSampler,linear_utilities,26,256,1000192,3.55725955,2.0596665197254855e-29
1,8,EigenCovarSampler,linear_utilities,51,256,1000192,3.584931166,0.02764796890580777
1,8,EigenCovarSampler,linear_utilities,102,256,1000192,3.650920542,1.3957956568105447
1,8,EigenCovarSampler,linear_utilities,128,256,1000192,3.572988669,3.1851655876653835
1,8,CholeskyCovarSampler,linear_utilities,1,8,1000000,12.492807146,4.942706609275402e-30
1,8,CholeskyCovarSampler,linear_utilities,1,8,1000000,12.641891645,0.0
1,8,CholeskyCovarSampler,linear_utilities,2,8,1000000,12.274336385,0.0
1,8,CholeskyCovarSampler,linear_utilities,3,8,1000000,13.014578544,5.965760595733902e-30
1,8,CholeskyCovarSampler,linear_utilities,4,8,1000000,13.016934304,1.3437752482374173e-28
1,8,CholeskyCovarSampler,linear_utilities,1,10,1000000,10.444735269,0.0
1,8,CholeskyCovarSampler,linear_utilities,1,10,1000000,10.687309262,3.9858877695994885
1,8,CholeskyCovarSampler,linear_utilities,2,10,1000000,9.413305057,0.0
1,8,CholeskyCovarSampler,linear_utilities,4,10,1000000,10.581211933,0.0
1,8,CholeskyCovarSampler,linear_utilities,5,10,1000000,10.965690552,4.807121141190541e-30
1,8,CholeskyCovarSampler,linear_utilities,2,32,1000000,4.17543457,0.0
1,8,CholeskyCovarSampler,linear_utilities,3,32,1000000,4.121196897,0.0
1,8,CholeskyCovarSampler,linear_utilities,6,32,1000000,4.051248316,0.0
1,8,CholeskyCovarSampler,linear_utilities,13,32,1000000,4.4170477,2.4097235464173095e-29
1,8,CholeskyCovarSampler,linear_utilities,16,32,1000000,4.362590552,0.019187629082616217
1,8,CholeskyCovarSampler,linear_utilities,13,256,1000192,3.279367033,5.226203497089203e-30
1,8,CholeskyCovarSampler,linear_utilities,26,256,1000192,3.260672994,1.9055921241745066e-29
1,8,CholeskyCovarSampler,linear_utilities,51,256,1000192,3.49359683,0.028376378395890675
1,8,CholeskyCovarSampler,linear_utilities,102,256,1000192,3.275476461,1.2336292007472078
1,8,CholeskyCovarSampler,linear_utilities,128,256,1000192,3.213027598,3.299876896685062
1,8,EigenCovarSampler,log_utilities,1,8,1000000,11.649606647,5.2385294487332815e-30
1,8,EigenCovarSampler,log_utilities,1,8,1000000,11.366926491,4.782469237902384e-30
1,8,EigenCovarSampler,log_utilities,2,8,1000000,15.228957518,0.0
1,8,EigenCovarSampler,log_utilities,3,8,1000000,15.896418641,0.0
1,8,EigenCovarSampler,log_utilities,4,8,1000000,16.951057897,3.9858877695994903
1,8,EigenCovarSampler,log_utilities,1,10,1000000,9.129341249,5.4357446750385345e-30
1,8,EigenCovarSampler,log_utilities,1,10,1000000,9.890430998,3.9858877695994885
1,8,EigenCovarSampler,log_utilities,2,10,1000000,11.413548979,8.714447812363365e-30
1,8,EigenCovarSampler,log_utilities,4,10,1000000,13.713092006,3.9858877695994908
1,8,EigenCovarSampler,log_utilities,5,10,1000000,14.489543349,5.965760595733902e-30
1,8,EigenCovarSampler,log_utilities,2,32,1000000,5.202748775,0.0
1,8,EigenCovarSampler,log_utilities,3,32,1000000,5.102209363,0.0
1,8,EigenCovarSampler,log_utilities,6,32,1000000,5.493352902,3.98588776959949
1,8,EigenCovarSampler,log_utilities,13,32,1000000,5.869085886,0.0
1,8,EigenCovarSampler,log_utilities,16,32,1000000,5.807266086,1.4914401489334754e-30
1,8,EigenCovarSampler,log_utilities,13,256,1000192,3.555841737,0.0
1,8,EigenCovarSampler,log_utilities,26,256,1000192,3.680950454,0.0
1,8,EigenCovarSampler,log_utilities,51,256,1000192,3.749973327,4.782469237902384e-30
1,8,EigenCovarSampler,log_utilities,102,256,1000192,3.599626067,7.943435000949954e-7
1,8,EigenCovarSampler,log_utilities,128,256,1000192,3.622051984,0.004256876163058343
1,8,CholeskyCovarSampler,log_utilities,1,8,1000000,12.533699322,6.175301773683233e-30
1,8,CholeskyCovarSampler,log_utilities,1,8,1000000,12.711126763,6.175301773683233e-30
1,8,CholeskyCovarSampler,log_utilities,2,8,1000000,11.372744965,0.0
1,8,CholeskyCovarSampler,log_utilities,3,8,1000000,12.560292992,0.0
1,8,CholeskyCovarSampler,log_utilities,4,8,1000000,13.334965678,2.4898422321038185e-30
1,8,CholeskyCovarSampler,log_utilities,1,10,1000000,10.494641894,0.0
1,8,CholeskyCovarSampler,log_utilities,1,10,1000000,11.309668817,0.0
1,8,CholeskyCovarSampler,log_utilities,2,10,1000000,9.39720013,1.2449211160519093e-30
1,8,CholeskyCovarSampler,log_utilities,4,10,1000000,10.893560404,0.0
1,8,CholeskyCovarSampler,log_utilities,5,10,1000000,11.015654555,0.0
1,8,CholeskyCovarSampler,log_utilities,2,32,1000000,4.13597734,0.0
1,8,CholeskyCovarSampler,log_utilities,3,32,1000000,4.227396406,0.0
1,8,CholeskyCovarSampler,log_utilities,6,32,1000000,4.196973861,0.0
1,8,CholeskyCovarSampler,log_utilities,13,32,1000000,4.097134042,0.0
1,8,CholeskyCovarSampler,log_utilities,16,32,1000000,4.520303638,0.0
1,8,CholeskyCovarSampler,log_utilities,13,256,1000192,3.532078406,0.0
1,8,CholeskyCovarSampler,log_utilities,26,256,1000192,3.309043079,0.0
1,8,CholeskyCovarSampler,log_utilities,51,256,1000192,3.49601419,5.2385294487332815e-30
1,8,CholeskyCovarSampler,log_utilities,102,256,1000192,3.573885945,1.5987067040235117e-6
1,8,CholeskyCovarSampler,log_utilities,128,256,1000192,3.476209928,0.00370001698034183
1,16,EigenCovarSampler,linear_utilities,1,8,1000,0.013215677,19.281443332269937
1,16,EigenCovarSampler,linear_utilities,1,8,1000,0.012779583,10.124906380374494
1,16,EigenCovarSampler,linear_utilities,2,8,1000,0.041840525,14.524784547835411
1,16,EigenCovarSampler,linear_utilities,3,8,1000,0.015849424,28.665030757346024
1,16,EigenCovarSampler,linear_utilities,4,8,1000,0.013819782,15.40292483409417
1,16,EigenCovarSampler,linear_utilities,1,10,1000,0.030143497,90.8742616161496
1,16,EigenCovarSampler,linear_utilities,1,10,1000,0.010760134,15.418713980028155
1,16,EigenCovarSampler,linear_utilities,2,10,1000,0.010569625,15.493668975499684
1,16,EigenCovarSampler,linear_utilities,4,10,1000,0.015330336,14.403429317618354
1,16,EigenCovarSampler,linear_utilities,5,10,1000,0.040122024,15.370587867433795
1,16,EigenCovarSampler,linear_utilities,3,64,1024,0.006047158,29.69741374344652
1,16,EigenCovarSampler,linear_utilities,6,64,1024,0.006485645,21.345707708698498
1,16,EigenCovarSampler,linear_utilities,13,64,1024,0.006182934,25.343259444857537
1,16,EigenCovarSampler,linear_utilities,26,64,1024,0.006069039,58.506908797745204
1,16,EigenCovarSampler,linear_utilities,32,64,1024,0.007129281,30.56375150865619
1,16,EigenCovarSampler,linear_utilities,51,1024,1024,0.005156496,693.5120962414137
1,16,EigenCovarSampler,linear_utilities,102,1024,1024,0.026833056,2920.680240673158
1,16,EigenCovarSampler,linear_utilities,205,1024,1024,0.002478268,509.8876656536929
1,16,EigenCovarSampler,linear_utilities,410,1024,1024,0.002823335,7337.413857497736
